data,target
"[434.549988 435.459991 439.940002 441.019989 439.01001  438.829987
 440.649994 438.51001  437.589996 441.149994 438.980011 441.76001
 442.48999  442.130005 442.679993 443.779999 445.109985 445.920013
 446.970001 444.040009 439.179993]",0.6799919999999702
"[435.459991 439.940002 441.019989 439.01001  438.829987 440.649994
 438.51001  437.589996 441.149994 438.980011 441.76001  442.48999
 442.130005 442.679993 443.779999 445.109985 445.920013 446.970001
 444.040009 439.179993 439.859985]",3.5
"[439.940002 441.019989 439.01001  438.829987 440.649994 438.51001
 437.589996 441.149994 438.980011 441.76001  442.48999  442.130005
 442.679993 443.779999 445.109985 445.920013 446.970001 444.040009
 439.179993 439.859985 443.359985]",3.900025000000028
"[441.019989 439.01001  438.829987 440.649994 438.51001  437.589996
 441.149994 438.980011 441.76001  442.48999  442.130005 442.679993
 443.779999 445.109985 445.920013 446.970001 444.040009 439.179993
 439.859985 443.359985 447.26001 ]",0.7099910000000023
"[439.01001  438.829987 440.649994 438.51001  437.589996 441.149994
 438.980011 441.76001  442.48999  442.130005 442.679993 443.779999
 445.109985 445.920013 446.970001 444.040009 439.179993 439.859985
 443.359985 447.26001  447.970001]",0.940003000000047
"[438.829987 440.649994 438.51001  437.589996 441.149994 438.980011
 441.76001  442.48999  442.130005 442.679993 443.779999 445.109985
 445.920013 446.970001 444.040009 439.179993 439.859985 443.359985
 447.26001  447.970001 448.910004]",-2.6499940000000493
"[440.649994 438.51001  437.589996 441.149994 438.980011 441.76001
 442.48999  442.130005 442.679993 443.779999 445.109985 445.920013
 446.970001 444.040009 439.179993 439.859985 443.359985 447.26001
 447.970001 448.910004 446.26001 ]",3.9899900000000343
"[438.51001  437.589996 441.149994 438.980011 441.76001  442.48999
 442.130005 442.679993 443.779999 445.109985 445.920013 446.970001
 444.040009 439.179993 439.859985 443.359985 447.26001  447.970001
 448.910004 446.26001  450.25    ]",1.9800110000000473
"[437.589996 441.149994 438.980011 441.76001  442.48999  442.130005
 442.679993 443.779999 445.109985 445.920013 446.970001 444.040009
 439.179993 439.859985 443.359985 447.26001  447.970001 448.910004
 446.26001  450.25     452.230011]",-0.6700129999999831
"[441.149994 438.980011 441.76001  442.48999  442.130005 442.679993
 443.779999 445.109985 445.920013 446.970001 444.040009 439.179993
 439.859985 443.359985 447.26001  447.970001 448.910004 446.26001
 450.25     452.230011 451.559998]",0.23998999999992066
"[438.980011 441.76001  442.48999  442.130005 442.679993 443.779999
 445.109985 445.920013 446.970001 444.040009 439.179993 439.859985
 443.359985 447.26001  447.970001 448.910004 446.26001  450.25
 452.230011 451.559998 451.799988]",1.390013999999951
"[441.76001  442.48999  442.130005 442.679993 443.779999 445.109985
 445.920013 446.970001 444.040009 439.179993 439.859985 443.359985
 447.26001  447.970001 448.910004 446.26001  450.25     452.230011
 451.559998 451.799988 453.190002]",-0.11001499999991893
"[442.48999  442.130005 442.679993 443.779999 445.109985 445.920013
 446.970001 444.040009 439.179993 439.859985 443.359985 447.26001
 447.970001 448.910004 446.26001  450.25     452.230011 451.559998
 451.799988 453.190002 453.079987]",-1.6199960000000146
"[442.130005 442.679993 443.779999 445.109985 445.920013 446.970001
 444.040009 439.179993 439.859985 443.359985 447.26001  447.970001
 448.910004 446.26001  450.25     452.230011 451.559998 451.799988
 453.190002 453.079987 451.459991]",-0.5499869999999873
"[442.679993 443.779999 445.109985 445.920013 446.970001 444.040009
 439.179993 439.859985 443.359985 447.26001  447.970001 448.910004
 446.26001  450.25     452.230011 451.559998 451.799988 453.190002
 453.079987 451.459991 450.910004]",-1.9299929999999677
"[443.779999 445.109985 445.920013 446.970001 444.040009 439.179993
 439.859985 443.359985 447.26001  447.970001 448.910004 446.26001
 450.25     452.230011 451.559998 451.799988 453.190002 453.079987
 451.459991 450.910004 448.980011]",-3.5400090000001114
"[445.109985 445.920013 446.970001 444.040009 439.179993 439.859985
 443.359985 447.26001  447.970001 448.910004 446.26001  450.25
 452.230011 451.559998 451.799988 453.190002 453.079987 451.459991
 450.910004 448.980011 445.440002]",1.139985000000081
"[445.920013 446.970001 444.040009 439.179993 439.859985 443.359985
 447.26001  447.970001 448.910004 446.26001  450.25     452.230011
 451.559998 451.799988 453.190002 453.079987 451.459991 450.910004
 448.980011 445.440002 446.579987]",-2.409974000000034
"[446.970001 444.040009 439.179993 439.859985 443.359985 447.26001
 447.970001 448.910004 446.26001  450.25     452.230011 451.559998
 451.799988 453.190002 453.079987 451.459991 450.910004 448.980011
 445.440002 446.579987 444.170013]",3.7099919999999997
"[444.040009 439.179993 439.859985 443.359985 447.26001  447.970001
 448.910004 446.26001  450.25     452.230011 451.559998 451.799988
 453.190002 453.079987 451.459991 450.910004 448.980011 445.440002
 446.579987 444.170013 447.880005]",-0.7099919999999997
"[439.179993 439.859985 443.359985 447.26001  447.970001 448.910004
 446.26001  450.25     452.230011 451.559998 451.799988 453.190002
 453.079987 451.459991 450.910004 448.980011 445.440002 446.579987
 444.170013 447.880005 447.170013]",-5.770018999999934
"[439.859985 443.359985 447.26001  447.970001 448.910004 446.26001
 450.25     452.230011 451.559998 451.799988 453.190002 453.079987
 451.459991 450.910004 448.980011 445.440002 446.579987 444.170013
 447.880005 447.170013 441.399994]",-7.3599850000000515
"[443.359985 447.26001  447.970001 448.910004 446.26001  450.25
 452.230011 451.559998 451.799988 453.190002 453.079987 451.459991
 450.910004 448.980011 445.440002 446.579987 444.170013 447.880005
 447.170013 441.399994 434.040009]",-0.4100040000000149
"[447.26001  447.970001 448.910004 446.26001  450.25     452.230011
 451.559998 451.799988 453.190002 453.079987 451.459991 450.910004
 448.980011 445.440002 446.579987 444.170013 447.880005 447.170013
 441.399994 434.040009 433.630005]",4.229979999999955
"[447.970001 448.910004 446.26001  450.25     452.230011 451.559998
 451.799988 453.190002 453.079987 451.459991 450.910004 448.980011
 445.440002 446.579987 444.170013 447.880005 447.170013 441.399994
 434.040009 433.630005 437.859985]",5.32000800000003
"[448.910004 446.26001  450.25     452.230011 451.559998 451.799988
 453.190002 453.079987 451.459991 450.910004 448.980011 445.440002
 446.579987 444.170013 447.880005 447.170013 441.399994 434.040009
 433.630005 437.859985 443.179993]",0.7300110000000473
"[446.26001  450.25     452.230011 451.559998 451.799988 453.190002
 453.079987 451.459991 450.910004 448.980011 445.440002 446.579987
 444.170013 447.880005 447.170013 441.399994 434.040009 433.630005
 437.859985 443.179993 443.910004]",-1.2699889999999527
"[450.25     452.230011 451.559998 451.799988 453.190002 453.079987
 451.459991 450.910004 448.980011 445.440002 446.579987 444.170013
 447.880005 447.170013 441.399994 434.040009 433.630005 437.859985
 443.179993 443.910004 442.640015]",-8.920014000000094
"[452.230011 451.559998 451.799988 453.190002 453.079987 451.459991
 450.910004 448.980011 445.440002 446.579987 444.170013 447.880005
 447.170013 441.399994 434.040009 433.630005 437.859985 443.179993
 443.910004 442.640015 433.720001]",0.7300110000000473
"[451.559998 451.799988 453.190002 453.079987 451.459991 450.910004
 448.980011 445.440002 446.579987 444.170013 447.880005 447.170013
 441.399994 434.040009 433.630005 437.859985 443.179993 443.910004
 442.640015 433.720001 434.450012]",-5.309996999999953
"[451.799988 453.190002 453.079987 451.459991 450.910004 448.980011
 445.440002 446.579987 444.170013 447.880005 447.170013 441.399994
 434.040009 433.630005 437.859985 443.179993 443.910004 442.640015
 433.720001 434.450012 429.140015]",5.099974999999972
"[453.190002 453.079987 451.459991 450.910004 448.980011 445.440002
 446.579987 444.170013 447.880005 447.170013 441.399994 434.040009
 433.630005 437.859985 443.179993 443.910004 442.640015 433.720001
 434.450012 429.140015 434.23999 ]",-5.599974999999972
"[453.079987 451.459991 450.910004 448.980011 445.440002 446.579987
 444.170013 447.880005 447.170013 441.399994 434.040009 433.630005
 437.859985 443.179993 443.910004 442.640015 433.720001 434.450012
 429.140015 434.23999  428.640015]",4.459990999999889
"[451.459991 450.910004 448.980011 445.440002 446.579987 444.170013
 447.880005 447.170013 441.399994 434.040009 433.630005 437.859985
 443.179993 443.910004 442.640015 433.720001 434.450012 429.140015
 434.23999  428.640015 433.100006]",1.7999880000000985
"[450.910004 448.980011 445.440002 446.579987 444.170013 447.880005
 447.170013 441.399994 434.040009 433.630005 437.859985 443.179993
 443.910004 442.640015 433.720001 434.450012 429.140015 434.23999
 428.640015 433.100006 434.899994]",3.7600099999999657
"[448.980011 445.440002 446.579987 444.170013 447.880005 447.170013
 441.399994 434.040009 433.630005 437.859985 443.179993 443.910004
 442.640015 433.720001 434.450012 429.140015 434.23999  428.640015
 433.100006 434.899994 438.660004]",-0.8000190000000771
"[445.440002 446.579987 444.170013 447.880005 447.170013 441.399994
 434.040009 433.630005 437.859985 443.179993 443.910004 442.640015
 433.720001 434.450012 429.140015 434.23999  428.640015 433.100006
 434.899994 438.660004 437.859985]",-3.169983000000002
"[446.579987 444.170013 447.880005 447.170013 441.399994 434.040009
 433.630005 437.859985 443.179993 443.910004 442.640015 433.720001
 434.450012 429.140015 434.23999  428.640015 433.100006 434.899994
 438.660004 437.859985 434.690002]",-1.0700069999999187
"[444.170013 447.880005 447.170013 441.399994 434.040009 433.630005
 437.859985 443.179993 443.910004 442.640015 433.720001 434.450012
 429.140015 434.23999  428.640015 433.100006 434.899994 438.660004
 437.859985 434.690002 433.619995]",1.5599979999999505
"[447.880005 447.170013 441.399994 434.040009 433.630005 437.859985
 443.179993 443.910004 442.640015 433.720001 434.450012 429.140015
 434.23999  428.640015 433.100006 434.899994 438.660004 437.859985
 434.690002 433.619995 435.179993]",7.320007000000032
"[447.170013 441.399994 434.040009 433.630005 437.859985 443.179993
 443.910004 442.640015 433.720001 434.450012 429.140015 434.23999
 428.640015 433.100006 434.899994 438.660004 437.859985 434.690002
 433.619995 435.179993 442.5     ]",3.369995000000017
"[441.399994 434.040009 433.630005 437.859985 443.179993 443.910004
 442.640015 433.720001 434.450012 429.140015 434.23999  428.640015
 433.100006 434.899994 438.660004 437.859985 434.690002 433.619995
 435.179993 442.5      445.869995]",1.3200069999999187
"[434.040009 433.630005 437.859985 443.179993 443.910004 442.640015
 433.720001 434.450012 429.140015 434.23999  428.640015 433.100006
 434.899994 438.660004 437.859985 434.690002 433.619995 435.179993
 442.5      445.869995 447.190002]",3.4500130000001263
"[433.630005 437.859985 443.179993 443.910004 442.640015 433.720001
 434.450012 429.140015 434.23999  428.640015 433.100006 434.899994
 438.660004 437.859985 434.690002 433.619995 435.179993 442.5
 445.869995 447.190002 450.640015]",1.7699889999999527
"[437.859985 443.179993 443.910004 442.640015 433.720001 434.450012
 429.140015 434.23999  428.640015 433.100006 434.899994 438.660004
 437.859985 434.690002 433.619995 435.179993 442.5      445.869995
 447.190002 450.640015 452.410004]",1.1799919999999702
"[443.179993 443.910004 442.640015 433.720001 434.450012 429.140015
 434.23999  428.640015 433.100006 434.899994 438.660004 437.859985
 434.690002 433.619995 435.179993 442.5      445.869995 447.190002
 450.640015 452.410004 453.589996]",-0.4700009999999679
"[443.910004 442.640015 433.720001 434.450012 429.140015 434.23999
 428.640015 433.100006 434.899994 438.660004 437.859985 434.690002
 433.619995 435.179993 442.5      445.869995 447.190002 450.640015
 452.410004 453.589996 453.119995]",2.4299929999999677
"[442.640015 433.720001 434.450012 429.140015 434.23999  428.640015
 433.100006 434.899994 438.660004 437.859985 434.690002 433.619995
 435.179993 442.5      445.869995 447.190002 450.640015 452.410004
 453.589996 453.119995 455.549988]",0.41000300000001744
"[433.720001 434.450012 429.140015 434.23999  428.640015 433.100006
 434.899994 438.660004 437.859985 434.690002 433.619995 435.179993
 442.5      445.869995 447.190002 450.640015 452.410004 453.589996
 453.119995 455.549988 455.959991]",-2.0199890000000664
"[434.450012 429.140015 434.23999  428.640015 433.100006 434.899994
 438.660004 437.859985 434.690002 433.619995 435.179993 442.5
 445.869995 447.190002 450.640015 452.410004 453.589996 453.119995
 455.549988 455.959991 453.940002]",4.3800050000000965
"[429.140015 434.23999  428.640015 433.100006 434.899994 438.660004
 437.859985 434.690002 433.619995 435.179993 442.5      445.869995
 447.190002 450.640015 452.410004 453.589996 453.119995 455.549988
 455.959991 453.940002 458.320007]",0.9299929999999677
"[434.23999  428.640015 433.100006 434.899994 438.660004 437.859985
 434.690002 433.619995 435.179993 442.5      445.869995 447.190002
 450.640015 452.410004 453.589996 453.119995 455.549988 455.959991
 453.940002 458.320007 459.25    ]",0.7900089999999977
"[428.640015 433.100006 434.899994 438.660004 437.859985 434.690002
 433.619995 435.179993 442.5      445.869995 447.190002 450.640015
 452.410004 453.589996 453.119995 455.549988 455.959991 453.940002
 458.320007 459.25     460.040009]",1.8599850000000515
"[433.100006 434.899994 438.660004 437.859985 434.690002 433.619995
 435.179993 442.5      445.869995 447.190002 450.640015 452.410004
 453.589996 453.119995 455.549988 455.959991 453.940002 458.320007
 459.25     460.040009 461.899994]",2.8200069999999187
"[434.899994 438.660004 437.859985 434.690002 433.619995 435.179993
 442.5      445.869995 447.190002 450.640015 452.410004 453.589996
 453.119995 455.549988 455.959991 453.940002 458.320007 459.25
 460.040009 461.899994 464.720001]",2.190003000000047
"[438.660004 437.859985 434.690002 433.619995 435.179993 442.5
 445.869995 447.190002 450.640015 452.410004 453.589996 453.119995
 455.549988 455.959991 453.940002 458.320007 459.25     460.040009
 461.899994 464.720001 466.910004]",1.6199950000000172
"[437.859985 434.690002 433.619995 435.179993 442.5      445.869995
 447.190002 450.640015 452.410004 453.589996 453.119995 455.549988
 455.959991 453.940002 458.320007 459.25     460.040009 461.899994
 464.720001 466.910004 468.529999]",0.39999399999993557
"[434.690002 433.619995 435.179993 442.5      445.869995 447.190002
 450.640015 452.410004 453.589996 453.119995 455.549988 455.959991
 453.940002 458.320007 459.25     460.040009 461.899994 464.720001
 466.910004 468.529999 468.929993]",-1.5499879999999848
"[433.619995 435.179993 442.5      445.869995 447.190002 450.640015
 452.410004 453.589996 453.119995 455.549988 455.959991 453.940002
 458.320007 459.25     460.040009 461.899994 464.720001 466.910004
 468.529999 468.929993 467.380005]",-3.7600099999999657
"[435.179993 442.5      445.869995 447.190002 450.640015 452.410004
 453.589996 453.119995 455.549988 455.959991 453.940002 458.320007
 459.25     460.040009 461.899994 464.720001 466.910004 468.529999
 468.929993 467.380005 463.619995]",0.14999399999993557
"[442.5      445.869995 447.190002 450.640015 452.410004 453.589996
 453.119995 455.549988 455.959991 453.940002 458.320007 459.25
 460.040009 461.899994 464.720001 466.910004 468.529999 468.929993
 467.380005 463.619995 463.769989]",3.5
"[445.869995 447.190002 450.640015 452.410004 453.589996 453.119995
 455.549988 455.959991 453.940002 458.320007 459.25     460.040009
 461.899994 464.720001 466.910004 468.529999 468.929993 467.380005
 463.619995 463.769989 467.269989]",0.1600040000000149
"[447.190002 450.640015 452.410004 453.589996 453.119995 455.549988
 455.959991 453.940002 458.320007 459.25     460.040009 461.899994
 464.720001 466.910004 468.529999 468.929993 467.380005 463.619995
 463.769989 467.269989 467.429993]",1.8500060000000644
"[450.640015 452.410004 453.589996 453.119995 455.549988 455.959991
 453.940002 458.320007 459.25     460.040009 461.899994 464.720001
 466.910004 468.529999 468.929993 467.380005 463.619995 463.769989
 467.269989 467.429993 469.279999]",-1.13998399999997
"[452.410004 453.589996 453.119995 455.549988 455.959991 453.940002
 458.320007 459.25     460.040009 461.899994 464.720001 466.910004
 468.529999 468.929993 467.380005 463.619995 463.769989 467.269989
 467.429993 469.279999 468.140015]",1.589995999999985
"[453.589996 453.119995 455.549988 455.959991 453.940002 458.320007
 459.25     460.040009 461.899994 464.720001 466.910004 468.529999
 468.929993 467.380005 463.619995 463.769989 467.269989 467.429993
 469.279999 468.140015 469.730011]",-0.8399959999999851
"[453.119995 455.549988 455.959991 453.940002 458.320007 459.25
 460.040009 461.899994 464.720001 466.910004 468.529999 468.929993
 467.380005 463.619995 463.769989 467.269989 467.429993 469.279999
 468.140015 469.730011 468.890015]",-1.3200080000000298
"[455.549988 455.959991 453.940002 458.320007 459.25     460.040009
 461.899994 464.720001 466.910004 468.529999 468.929993 467.380005
 463.619995 463.769989 467.269989 467.429993 469.279999 468.140015
 469.730011 468.890015 467.570007]",0.6199949999999035
"[455.959991 453.940002 458.320007 459.25     460.040009 461.899994
 464.720001 466.910004 468.529999 468.929993 467.380005 463.619995
 463.769989 467.269989 467.429993 469.279999 468.140015 469.730011
 468.890015 467.570007 468.190002]",1.25
"[453.940002 458.320007 459.25     460.040009 461.899994 464.720001
 466.910004 468.529999 468.929993 467.380005 463.619995 463.769989
 467.269989 467.429993 469.279999 468.140015 469.730011 468.890015
 467.570007 468.190002 469.440002]",-10.470000999999968
"[458.320007 459.25     460.040009 461.899994 464.720001 466.910004
 468.529999 468.929993 467.380005 463.619995 463.769989 467.269989
 467.429993 469.279999 468.140015 469.730011 468.890015 467.570007
 468.190002 469.440002 458.970001]",5.630004999999983
"[459.25     460.040009 461.899994 464.720001 466.910004 468.529999
 468.929993 467.380005 463.619995 463.769989 467.269989 467.429993
 469.279999 468.140015 469.730011 468.890015 467.570007 468.190002
 469.440002 458.970001 464.600006]",-9.040007999999887
"[460.040009 461.899994 464.720001 466.910004 468.529999 468.929993
 467.380005 463.619995 463.769989 467.269989 467.429993 469.279999
 468.140015 469.730011 468.890015 467.570007 468.190002 469.440002
 458.970001 464.600006 455.559998]",-5.059998000000064
"[461.899994 464.720001 466.910004 468.529999 468.929993 467.380005
 463.619995 463.769989 467.269989 467.429993 469.279999 468.140015
 469.730011 468.890015 467.570007 468.190002 469.440002 458.970001
 464.600006 455.559998 450.5     ]",6.899994000000049
"[464.720001 466.910004 468.529999 468.929993 467.380005 463.619995
 463.769989 467.269989 467.429993 469.279999 468.140015 469.730011
 468.890015 467.570007 468.190002 469.440002 458.970001 464.600006
 455.559998 450.5      457.399994]",-3.979981000000066
"[466.910004 468.529999 468.929993 467.380005 463.619995 463.769989
 467.269989 467.429993 469.279999 468.140015 469.730011 468.890015
 467.570007 468.190002 469.440002 458.970001 464.600006 455.559998
 450.5      457.399994 453.420013]",5.369996000000015
"[468.529999 468.929993 467.380005 463.619995 463.769989 467.269989
 467.429993 469.279999 468.140015 469.730011 468.890015 467.570007
 468.190002 469.440002 458.970001 464.600006 455.559998 450.5
 457.399994 453.420013 458.790009]",9.489990000000034
"[468.929993 467.380005 463.619995 463.769989 467.269989 467.429993
 469.279999 468.140015 469.730011 468.890015 467.570007 468.190002
 469.440002 458.970001 464.600006 455.559998 450.5      457.399994
 453.420013 458.790009 468.279999]",1.2399899999999207
"[467.380005 463.619995 463.769989 467.269989 467.429993 469.279999
 468.140015 469.730011 468.890015 467.570007 468.190002 469.440002
 458.970001 464.600006 455.559998 450.5      457.399994 453.420013
 458.790009 468.279999 469.519989]",-3.169983000000002
"[463.619995 463.769989 467.269989 467.429993 469.279999 468.140015
 469.730011 468.890015 467.570007 468.190002 469.440002 458.970001
 464.600006 455.559998 450.5      457.399994 453.420013 458.790009
 468.279999 469.519989 466.350006]",4.389984000000084
"[463.769989 467.269989 467.429993 469.279999 468.140015 469.730011
 468.890015 467.570007 468.190002 469.440002 458.970001 464.600006
 455.559998 450.5      457.399994 453.420013 458.790009 468.279999
 469.519989 466.350006 470.73999 ]",-4.169983000000002
"[467.269989 467.429993 469.279999 468.140015 469.730011 468.890015
 467.570007 468.190002 469.440002 458.970001 464.600006 455.559998
 450.5      457.399994 453.420013 458.790009 468.279999 469.519989
 466.350006 470.73999  466.570007]",-3.2100220000000945
"[467.429993 469.279999 468.140015 469.730011 468.890015 467.570007
 468.190002 469.440002 458.970001 464.600006 455.559998 450.5
 457.399994 453.420013 458.790009 468.279999 469.519989 466.350006
 470.73999  466.570007 463.359985]",7.240021000000013
"[469.279999 468.140015 469.730011 468.890015 467.570007 468.190002
 469.440002 458.970001 464.600006 455.559998 450.5      457.399994
 453.420013 458.790009 468.279999 469.519989 466.350006 470.73999
 466.570007 463.359985 470.600006]",-4.149993999999936
"[468.140015 469.730011 468.890015 467.570007 468.190002 469.440002
 458.970001 464.600006 455.559998 450.5      457.399994 453.420013
 458.790009 468.279999 469.519989 466.350006 470.73999  466.570007
 463.359985 470.600006 466.450012]",-6.580016999999998
"[469.730011 468.890015 467.570007 468.190002 469.440002 458.970001
 464.600006 455.559998 450.5      457.399994 453.420013 458.790009
 468.279999 469.519989 466.350006 470.73999  466.570007 463.359985
 470.600006 466.450012 459.869995]",-4.88998399999997
"[468.890015 467.570007 468.190002 469.440002 458.970001 464.600006
 455.559998 450.5      457.399994 453.420013 458.790009 468.279999
 469.519989 466.350006 470.73999  466.570007 463.359985 470.600006
 466.450012 459.869995 454.980011]",8.079987000000017
"[467.570007 468.190002 469.440002 458.970001 464.600006 455.559998
 450.5      457.399994 453.420013 458.790009 468.279999 469.519989
 466.350006 470.73999  466.570007 463.359985 470.600006 466.450012
 459.869995 454.980011 463.059998]",4.630003999999872
"[468.190002 469.440002 458.970001 464.600006 455.559998 450.5
 457.399994 453.420013 458.790009 468.279999 469.519989 466.350006
 470.73999  466.570007 463.359985 470.600006 466.450012 459.869995
 454.980011 463.059998 467.690002]",2.910004000000015
"[469.440002 458.970001 464.600006 455.559998 450.5      457.399994
 453.420013 458.790009 468.279999 469.519989 466.350006 470.73999
 466.570007 463.359985 470.600006 466.450012 459.869995 454.980011
 463.059998 467.690002 470.600006]",6.660004000000015
